,medicine,f1-score,precision,recall,TP,FP,TN,FN
30,絡石藤,0.25,1.0,0.14285714285714285,1,0,630,6
31,蒼朮,0.7317073170731707,0.5769230769230769,1.0,45,33,559,0
32,草果,0.6666666666666666,1.0,0.5,3,0,631,3
33,茯苓,0.9686746987951806,0.9710144927536232,0.9663461538461539,201,6,423,7
34,豬苓,0.9365079365079365,0.9365079365079365,0.9365079365079365,59,4,570,4
35,薏苡仁,0.2857142857142857,0.16666666666666666,1.0,7,35,595,0
36,海金砂,1.0,1.0,1.0,5,0,632,0
37,澤瀉,0.9752808988764046,0.9908675799086758,0.9601769911504425,217,2,409,9
38,車前子,1.0,1.0,1.0,5,0,632,0
39,滑石,0.54320987654321,0.3728813559322034,1.0,22,37,578,0
40,木通,1.0,1.0,1.0,53,0,584,0
41,通草,1.0,1.0,1.0,3,0,634,0
42,赤小豆,1.0,1.0,1.0,11,0,626,0
43,燈心草,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,630,1
44,乾薑,0.9782608695652174,0.9712230215827338,0.9854014598540146,135,4,496,2
45,附子,0.9775280898876405,0.981203007518797,0.9738805970149254,261,5,364,7
46,吳茱萸,1.0,1.0,1.0,61,0,576,0
47,枳實,0.9378531073446328,1.0,0.8829787234042553,83,0,543,11
48,烏藥,0.25,1.0,0.14285714285714285,12,0,553,72
49,厚朴,0.896551724137931,0.975,0.8297872340425532,78,2,541,16
50,大腹皮,0.5,1.0,0.3333333333333333,2,0,631,4
51,青皮,0.03697996918335902,0.018838304552590265,1.0,12,625,0,0
52,薤白,0.9166666666666666,1.0,0.8461538461538461,11,0,624,2
53,麥芽,0.7313432835820897,0.9607843137254902,0.5903614457831325,49,2,552,34
54,側柏葉,0.05405405405405405,0.16666666666666666,0.03225806451612903,1,5,601,30
55,槐花,0.15384615384615385,1.0,0.08333333333333333,1,0,625,11
56,三七,0.024806201550387597,0.012558869701726845,1.0,8,629,0,0
57,茜草,0.23214285714285718,1.0,0.13131313131313133,13,0,538,86
58,川芎,0.9526627218934911,0.9757575757575757,0.930635838150289,161,4,460,12
59,乳香,0.8,1.0,0.6666666666666666,6,0,628,3
60,延胡索,0.4,1.0,0.25,2,0,629,6
61,鬱金,0.9431818181818181,0.9764705882352941,0.9120879120879121,83,2,544,8
62,紅花,0.6666666666666666,1.0,0.5,3,0,631,3
63,桃仁,0.25,0.5454545454545454,0.16216216216216217,6,5,595,31
64,牛膝,0.07261724659606655,0.03767660910518053,1.0,24,613,0,0
65,半夏,0.9209621993127147,0.9640287769784173,0.881578947368421,134,5,480,18
66,白附子,0.8372093023255814,0.9,0.782608695652174,18,2,612,5
67,桔梗,0.7037037037037038,0.7916666666666666,0.6333333333333333,19,5,602,11
68,旋覆花,0.03773584905660377,0.5,0.0196078431372549,1,1,585,50
69,瓜蔞,0.15384615384615385,0.5,0.09090909090909091,1,1,625,10
70,海藻,0.060882800608828,0.03139717425431711,1.0,20,617,0,0
71,杏仁,0.7530864197530864,0.648936170212766,0.8970588235294118,61,33,536,7
72,紫菀,0.588235294117647,0.7142857142857143,0.5,5,2,625,5
73,龍骨,0.2553191489361702,1.0,0.14634146341463414,6,0,596,35
74,牡蠣,0.7955801104972376,1.0,0.6605504587155964,72,0,528,37
75,酸棗仁,0.07692307692307693,0.5,0.041666666666666664,1,1,612,23
76,遠志,0.11764705882352941,1.0,0.0625,2,0,605,30
77,小麥,0.033950617283950615,0.01726844583987441,1.0,11,626,0,0
78,代赭石,0.8672566371681416,0.9607843137254902,0.7903225806451613,49,2,573,13
79,黃耆,0.6562500000000001,0.8076923076923077,0.5526315789473685,21,5,594,17
80,白朮,0.9545454545454545,0.9655172413793104,0.9438202247191011,168,6,453,10
81,大棗,0.8914285714285715,0.8342245989304813,0.9570552147239264,156,31,443,7
82,甘草,0.9671897289586305,0.9970588235294118,0.9390581717451524,339,1,275,22
83,巴戟天,0.7222222222222222,1.0,0.5652173913043478,13,0,614,10
84,補骨脂,0.9902912621359222,1.0,0.9807692307692307,153,0,481,3
85,益智仁,1.0,1.0,1.0,6,0,631,0
86,陽起石,0.9873417721518987,1.0,0.975,39,0,597,1
87,續斷,0.9090909090909091,0.9090909090909091,0.9090909090909091,10,1,625,1
88,杜仲,0.47619047619047616,0.3125,1.0,15,33,589,0
89,何首烏,1.0,1.0,1.0,17,0,620,0
90,當歸,0.98812351543943,0.9904761904761905,0.985781990521327,208,2,424,3
91,白芍,0.9733124018838304,0.9967845659163987,0.950920245398773,310,1,310,16
92,阿膠,0.9590643274853801,0.9318181818181818,0.9879518072289156,82,6,548,1
93,西洋參,0.888888888888889,1.0,0.8,4,0,632,1
94,龜板,0.9473684210526316,0.9,1.0,27,3,607,0
95,鱉甲,0.9859154929577464,1.0,0.9722222222222222,35,0,601,1
96,山茱萸,0.03697996918335902,0.018838304552590265,1.0,12,625,0,0
97,覆盆子,0.923076923076923,1.0,0.8571428571428571,6,0,630,1
98,五味子,0.16,1.0,0.08695652173913043,2,0,614,21
99,烏梅,0.19999999999999998,1.0,0.1111111111111111,1,0,628,8
100,五倍子,0.0,0.0,0.0,0,0,627,10
101,炙甘草,0.9521203830369357,0.9942857142857143,0.9133858267716536,348,2,254,33
102,overall,0.7013711099732605,0.5825536338720347,0.8810748999428245,6164,4417,53561,832
