,medicine,f1-score,precision,recall,TP,FP,TN,FN
64,牛膝,0.0,0.0,0.0,0,0,613,24
65,半夏,0.09937888198757765,0.8888888888888888,0.05263157894736842,8,1,484,144
66,白附子,0.0,0.0,0.0,0,0,614,23
67,桔梗,0.125,1.0,0.06666666666666667,2,0,607,28
68,旋覆花,0.038461538461538464,1.0,0.0196078431372549,1,0,586,50
69,瓜蔞,0.16666666666666669,1.0,0.09090909090909091,1,0,626,10
70,海藻,0.24,0.6,0.15,3,2,615,17
71,杏仁,0.028985507246376812,1.0,0.014705882352941176,1,0,569,67
72,紫菀,0.18181818181818182,1.0,0.1,1,0,627,9
73,龍骨,0.047619047619047616,1.0,0.024390243902439025,1,0,596,40
74,牡蠣,0.10434782608695652,1.0,0.05504587155963303,6,0,528,103
75,酸棗仁,0.6956521739130435,0.7272727272727273,0.6666666666666666,16,6,607,8
76,遠志,0.8,0.7878787878787878,0.8125,26,7,598,6
77,小麥,0.16666666666666669,1.0,0.09090909090909091,1,0,626,10
78,代赭石,0.8062015503875968,0.7761194029850746,0.8387096774193549,52,15,560,10
79,黃耆,0.5172413793103448,0.75,0.39473684210526316,15,5,594,23
80,白朮,0.6474820143884892,0.9,0.5056179775280899,90,10,449,88
81,大棗,0.24598930481283424,0.9583333333333334,0.1411042944785276,23,1,473,140
82,甘草,0.7679782903663501,0.7526595744680851,0.7839335180055401,283,93,183,78
83,巴戟天,0.7142857142857143,0.7894736842105263,0.6521739130434783,15,4,610,8
84,補骨脂,0.6240601503759399,0.7545454545454545,0.532051282051282,83,27,454,73
85,益智仁,0.4444444444444444,0.6666666666666666,0.3333333333333333,2,1,630,4
86,陽起石,0.7323943661971831,0.8387096774193549,0.65,26,5,592,14
87,續斷,0.0,0.0,0.0,0,0,626,11
88,杜仲,0.31578947368421056,0.75,0.2,3,1,621,12
89,何首烏,0.3,1.0,0.17647058823529413,3,0,620,14
90,當歸,0.49685534591194963,0.7383177570093458,0.3744075829383886,79,28,398,132
91,白芍,0.8126984126984127,0.8421052631578947,0.7852760736196319,256,48,263,70
92,阿膠,0.7412587412587411,0.8833333333333333,0.6385542168674698,53,7,547,30
93,西洋參,0.5714285714285715,1.0,0.4,2,0,632,3
94,龜板,0.4117647058823529,1.0,0.25925925925925924,7,0,610,20
95,鱉甲,0.52,0.9285714285714286,0.3611111111111111,13,1,600,23
96,山茱萸,0.6,0.75,0.5,6,2,623,6
97,覆盆子,0.4444444444444445,1.0,0.2857142857142857,2,0,630,5
98,五味子,0.0,0.0,0.0,0,0,614,23
99,烏梅,0.3636363636363636,1.0,0.2222222222222222,2,0,628,7
100,五倍子,0.0,0.0,0.0,0,0,627,10
101,炙甘草,0.7661290322580645,0.7851239669421488,0.7480314960629921,285,78,178,96
102,overall,0.7686415125091679,0.8940284360189573,0.6740994854202401,4716,559,57419,2280
